mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
128.0439730167389,1.1727869288861594,0.2599189758300781,0.0036649483440091978,250,4,8,auto,,balanced,0.1,False,"{'n_estimators': 250, 'min_samples_split': 4, 'min_samples_leaf': 8, 'max_features': 'auto', 'max_depth': None, 'class_weight': 'balanced', 'ccp_alpha': 0.1, 'bootstrap': False}",0.4995833945988335,0.5003920992010978,0.5003920992010978,0.5003920992010978,0.5003920992010978,0.500230358280645,0.00032348184090573716,47
23.520584726333617,0.8752314767565985,0.2743788242340088,0.009986062128372452,250,7,6,sqrt,6,,0.1,False,"{'n_estimators': 250, 'min_samples_split': 7, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 6, 'class_weight': None, 'ccp_alpha': 0.1, 'bootstrap': False}",0.5004166054011665,0.5003920992010978,0.5003920992010978,0.5003920992010978,0.5003920992010978,0.5003970004411115,9.802480027465421e-06,45
8.327086925506592,0.18766148681381462,0.20613541603088378,0.006775092620516139,100,8,3,log2,8,,0.001,False,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': 8, 'class_weight': None, 'ccp_alpha': 0.001, 'bootstrap': False}",0.7275890800372494,0.7217320982208498,0.7284713032397196,0.7239866686271627,0.7286918590403372,0.7260942018330636,0.002760533971790237,18
67.11424746513367,4.704093095120885,1.00829176902771,0.043788722272972785,500,5,8,auto,8,,0.001,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'auto', 'max_depth': 8, 'class_weight': None, 'ccp_alpha': 0.001, 'bootstrap': False}",0.7272704994363574,0.7230799392246239,0.7315590844483655,0.7270254374356713,0.729476057442533,0.7276822035975102,0.002829480383908581,14
15.209991836547852,0.3849925957340491,0.34272198677062987,0.08152498259220768,250,5,4,log2,6,balanced,0.1,True,"{'n_estimators': 250, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 6, 'class_weight': 'balanced', 'ccp_alpha': 0.1, 'bootstrap': True}",0.5004166054011665,0.4996079007989021,0.5003920992010978,0.5003920992010978,0.5003920992010978,0.5002401607606723,0.0003162724267000249,46
18.53743095397949,0.7216464169159144,0.8317644119262695,0.02543441735949083,100,4,6,log2,,balanced,0.0,True,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': None, 'class_weight': 'balanced', 'ccp_alpha': 0.0, 'bootstrap': True}",0.7976768122334951,0.7942704504239573,0.7973337254325344,0.7966720580306818,0.7981179238347302,0.7968141939910798,0.0013568027581448857,6
7.721551036834716,0.47967069709611293,0.21376214027404786,0.012217987422166156,100,7,4,log2,6,balanced_subsample,0.001,False,"{'n_estimators': 100, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 6, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001, 'bootstrap': False}",0.7237661128265451,0.7193795030142626,0.7260696956329952,0.7211194432191345,0.7198451208155663,0.7220359751017007,0.002528279850716224,26
12.238289070129394,0.28388480244785136,0.23637537956237792,0.05756405941732378,100,3,8,sqrt,6,balanced_subsample,0.001,True,"{'n_estimators': 100, 'min_samples_split': 3, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 6, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001, 'bootstrap': True}",0.7194040092143312,0.7169043768073322,0.724795373229427,0.7223937656227025,0.7224427780228397,0.7211880605793265,0.002741296445174894,27
99.07264676094056,1.5276654334542739,0.6235221862792969,0.027346968986293574,250,9,6,sqrt,,balanced,0.001,True,"{'n_estimators': 250, 'min_samples_split': 9, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced', 'ccp_alpha': 0.001, 'bootstrap': True}",0.736582855462432,0.731142479047199,0.7383473018673724,0.7351860020585208,0.7377836592657943,0.7358084595402637,0.0025731556750481998,9
240.0920744419098,1.9104831691040238,5.8469886302948,0.020192521934225036,500,3,3,sqrt,,balanced_subsample,0.0,False,"{'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': False}",0.8330882713326472,0.8309807381267461,0.8340195069352546,0.8317404303288732,0.8335293829338822,0.8326716659314807,0.0011359885982114664,1
22.880345153808594,0.5375449706433718,0.4411448001861572,0.0006540328707420654,250,5,6,sqrt,4,balanced_subsample,0.0,True,"{'n_estimators': 250, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 4, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.7140616575993727,0.71339999019752,0.7178111062098711,0.7140126451992354,0.7167328334068519,0.7152036465225702,0.0017385659343115696,33
7.994626998901367,0.5587185341581803,0.31780424118041994,0.01947907606986171,100,6,8,log2,8,,0.0,True,"{'n_estimators': 100, 'min_samples_split': 6, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 8, 'class_weight': None, 'ccp_alpha': 0.0, 'bootstrap': True}",0.7348674214576287,0.7260451894329265,0.7373670538646278,0.7314855658481596,0.7356761260598932,0.7330882713326471,0.004008591142252175,13
5.910410165786743,0.326409991351791,0.17520608901977539,0.023021464333122733,100,8,8,sqrt,4,balanced,0.01,True,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 4, 'class_weight': 'balanced', 'ccp_alpha': 0.01, 'bootstrap': True}",0.7084497377836593,0.7099936283879822,0.7112434445914817,0.7112679507915503,0.714037151399304,0.7109983825907954,0.0018369518029396532,40
93.52971501350403,1.4909314340604711,1.2279416561126708,0.07038544067593551,500,7,8,log2,,,0.001,True,"{'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': None, 'class_weight': None, 'ccp_alpha': 0.001, 'bootstrap': True}",0.7339851982551585,0.7296721070430819,0.7371219918639416,0.7328334068519335,0.735431064059207,0.7338087536146645,0.0025180833088624672,12
20.380821228027344,0.6267307928970561,0.5854022979736329,0.02446389331531732,250,8,4,auto,6,,0.0,True,"{'n_estimators': 250, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 6, 'class_weight': None, 'ccp_alpha': 0.0, 'bootstrap': True}",0.7225653090231828,0.7224182718227712,0.7295495760427388,0.7254815468313484,0.7266088320345048,0.7253247071509092,0.002667760742612724,21
4.648965167999267,0.36479880168842294,0.1882606029510498,0.013805582952842331,100,9,8,log2,4,,0.001,True,"{'n_estimators': 100, 'min_samples_split': 9, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 4, 'class_weight': None, 'ccp_alpha': 0.001, 'bootstrap': True}",0.7158506102043817,0.7128118413958732,0.717688575209528,0.7145027692006077,0.7168308582071264,0.7155369308435034,0.00172614130608367,32
9.464593315124512,0.05923903915003863,0.1271811008453369,0.004780543476280614,100,7,6,auto,4,balanced_subsample,0.1,True,"{'n_estimators': 100, 'min_samples_split': 7, 'min_samples_leaf': 6, 'max_features': 'auto', 'max_depth': 4, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.1, 'bootstrap': True}",0.5004166054011665,0.4996079007989021,0.5003920992010978,0.5003920992010978,0.4996079007989021,0.5000833210802333,0.0003882821608653286,50
29.223948192596435,0.3189366443515291,0.8472229957580566,0.01695942040247566,500,3,6,sqrt,4,,0.001,True,"{'n_estimators': 500, 'min_samples_split': 3, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 4, 'class_weight': None, 'ccp_alpha': 0.001, 'bootstrap': True}",0.7131549281968338,0.7135715335980003,0.7179336372102142,0.71339999019752,0.7158015978042445,0.7147723374013625,0.001843609102567254,34
72.73899321556091,3.189950178060731,1.0070147514343262,0.02573784609984282,500,7,8,auto,8,balanced,0.001,False,"{'n_estimators': 500, 'min_samples_split': 7, 'min_samples_leaf': 8, 'max_features': 'auto', 'max_depth': 8, 'class_weight': 'balanced', 'ccp_alpha': 0.001, 'bootstrap': False}",0.72562858403176,0.7234720384257217,0.7304072930451404,0.7267803754349851,0.7293290202421212,0.7271234622359457,0.0025033296284043246,16
35.66281785964966,0.6062727714903854,0.2732267379760742,0.005497897860177636,250,8,3,sqrt,8,balanced,0.1,False,"{'n_estimators': 250, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 8, 'class_weight': 'balanced', 'ccp_alpha': 0.1, 'bootstrap': False}",0.4995833945988335,0.5003920992010978,0.5003920992010978,0.5003920992010978,0.5003920992010978,0.500230358280645,0.00032348184090573716,47
98.85734477043152,4.588117672253139,4.6221753597259525,0.10902214994459115,500,8,4,log2,,,0.0,True,"{'n_estimators': 500, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': None, 'class_weight': None, 'ccp_alpha': 0.0, 'bootstrap': True}",0.8052492280546978,0.8011076802431015,0.8074302798608047,0.8055433024555212,0.8068176248590894,0.8052296230946429,0.0022115077107535365,5
40.769135093688966,2.734677930446681,0.38380751609802244,0.0029626379280753646,250,4,3,sqrt,8,balanced,0.01,False,"{'n_estimators': 250, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 8, 'class_weight': 'balanced', 'ccp_alpha': 0.01, 'bootstrap': False}",0.7099201097877763,0.708278194383179,0.7130078909964221,0.7112434445914817,0.7136205459981375,0.7112140371513994,0.001964865492918471,37
12.635183238983155,0.7973461078982148,0.260724401473999,0.02593131451459072,100,6,6,sqrt,6,balanced_subsample,0.0,True,"{'n_estimators': 100, 'min_samples_split': 6, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 6, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.7251384600303877,0.7225898152232515,0.7260942018330637,0.7235945694260648,0.7267803754349851,0.7248394843895506,0.0015518753153024602,23
11.95643892288208,0.18771414478014828,0.17046856880187988,0.003857206327925105,100,9,6,auto,6,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_samples_split': 9, 'min_samples_leaf': 6, 'max_features': 'auto', 'max_depth': 6, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.7096995539871588,0.707763564181738,0.7179826496103514,0.7116110375925109,0.7103367151889428,0.7114787041121403,0.003481108954460474,36
12.267855215072633,0.2593960862340007,0.17066445350646972,0.007334620231324327,100,8,4,sqrt,6,balanced_subsample,0.01,True,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 6, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': True}",0.7108513453903837,0.7087683183845513,0.7108268391903152,0.711929618193403,0.7079596137822869,0.710067146988188,0.001468982663058663,43
27.902486848831177,0.6977343438706222,0.575390625,0.009137860067690112,250,6,8,auto,6,balanced,0.0,False,"{'n_estimators': 250, 'min_samples_split': 6, 'min_samples_leaf': 8, 'max_features': 'auto', 'max_depth': 6, 'class_weight': 'balanced', 'ccp_alpha': 0.0, 'bootstrap': False}",0.7227123462235946,0.7233495074253786,0.7281772288388962,0.725310003430868,0.7281772288388962,0.7255452629515268,0.0023132918287419673,19
55.367233180999754,0.3154919826345715,0.7944912433624267,0.02508524632892142,500,5,6,sqrt,8,,0.01,True,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 8, 'class_weight': None, 'ccp_alpha': 0.01, 'bootstrap': True}",0.7107533205901093,0.709111405185512,0.713841101798755,0.7106798019899034,0.7132774591971769,0.7115326177522914,0.001764677837207703,35
27.80536847114563,0.47253563062130305,0.758036756515503,0.01972655801973854,250,2,4,log2,8,balanced_subsample,0.0,True,"{'n_estimators': 250, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 8, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.7357986570602363,0.7302602558447288,0.7379061902661374,0.7337156300544038,0.7376121158653139,0.7350585698181641,0.002828588798438597,11
8.491381788253785,0.25032716070958416,0.20910840034484862,0.004986825325423757,100,9,3,sqrt,6,balanced,0.001,True,"{'n_estimators': 100, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 6, 'class_weight': 'balanced', 'ccp_alpha': 0.001, 'bootstrap': True}",0.7223937656227025,0.7177375876096652,0.7256040778316915,0.7244522864284664,0.7225653090231828,0.7225506053031417,0.0026881235011615495,25
8.433816194534302,0.0818858057954167,0.24515705108642577,0.00492107649597482,100,8,8,auto,6,balanced,0.0,True,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_features': 'auto', 'max_depth': 6, 'class_weight': 'balanced', 'ccp_alpha': 0.0, 'bootstrap': True}",0.7229819144243493,0.7205803068176249,0.728446797039651,0.7247708670293584,0.7251629662304563,0.724388570308288,0.0025960198620387414,24
29.773402976989747,0.7426535803604283,0.7609922885894775,0.020793829082041356,500,9,3,sqrt,4,balanced,0.01,True,"{'n_estimators': 500, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 4, 'class_weight': 'balanced', 'ccp_alpha': 0.01, 'bootstrap': True}",0.7092584423859236,0.70808214478263,0.7133019653972456,0.7121991863941577,0.7120276429936774,0.710973876390727,0.0019665519366839296,41
38.09324173927307,0.6447153679321592,1.1736390113830566,0.04210470005782263,500,2,4,log2,6,balanced_subsample,0.0,False,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 6, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': False}",0.7238151252266823,0.7233985198255158,0.7295495760427388,0.724795373229427,0.7298681566436308,0.7262853501935991,0.0028336374068539897,17
5.733175373077392,0.465573933124561,0.19043397903442383,0.008750314792458327,100,2,6,log2,4,balanced_subsample,0.001,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 4, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.001, 'bootstrap': False}",0.7143802382002646,0.7129343723962163,0.7220751850218106,0.7143802382002646,0.7188648728128216,0.7165269813262756,0.003416786556766604,30
11.163489151000977,0.39424438909976633,0.12871646881103516,0.005743417103830301,100,9,6,auto,8,balanced,0.1,True,"{'n_estimators': 100, 'min_samples_split': 9, 'min_samples_leaf': 6, 'max_features': 'auto', 'max_depth': 8, 'class_weight': 'balanced', 'ccp_alpha': 0.1, 'bootstrap': True}",0.4995833945988335,0.5003920992010978,0.5003920992010978,0.5003920992010978,0.5003920992010978,0.500230358280645,0.00032348184090573716,47
50.31133456230164,1.641928530992624,1.238991641998291,0.030082451127119183,100,4,3,sqrt,,balanced_subsample,0.0,False,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': False}",0.8320590109297652,0.8304170955251678,0.832647159731412,0.8301230211243444,0.8327941969318238,0.8316080968485027,0.0011237208416367843,2
77.88107471466064,1.3346657444104715,1.5286054611206055,0.0392050527644998,500,4,6,sqrt,8,balanced_subsample,0.0,False,"{'n_estimators': 500, 'min_samples_split': 4, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 8, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': False}",0.7355045826594129,0.7341322354555703,0.7397686614713522,0.7345488408567368,0.737734646865657,0.7363377934617459,0.0021204307352072145,8
24.790515422821045,1.2655571781238915,0.5745167255401611,0.01238835028151811,250,7,8,log2,6,balanced_subsample,0.0,True,"{'n_estimators': 250, 'min_samples_split': 7, 'min_samples_leaf': 8, 'max_features': 'log2', 'max_depth': 6, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.0, 'bootstrap': True}",0.7258981522325149,0.723839631426751,0.7293045140420527,0.7255795716316228,0.7314610596480909,0.7272165857962064,0.0027639430489586362,15
12.487954998016358,0.7080839139143459,0.19800395965576173,0.05337469449185063,100,5,4,auto,6,balanced_subsample,0.01,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 6, 'class_weight': 'balanced_subsample', 'ccp_alpha': 0.01, 'bootstrap': False}",0.7105327647894918,0.7089888741851689,0.7117090623927854,0.7114640003920992,0.7131549281968338,0.7111699259912758,0.0013769780642191535,39
