mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_num_boost_round,param_max_depth,param_eta,param_colsample_bytree,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13.955514669418335,2.6787844367333644,0.18937983512878417,0.009813241582572269,0.9,10,6,0.001,0.9,0.3,"{'subsample': 0.9, 'num_boost_round': 10, 'max_depth': 6, 'eta': 0.001, 'colsample_bytree': 0.9, 'alpha': 0.3}",0.7328089006518649,0.7321227270499436,0.7363377934617458,0.735431064059207,0.7371464980640102,0.7347693966573543,0.001969603410971699,39
8.02349395751953,0.8294917797152147,0.16798624992370606,0.00491293892234486,1,15,8,0.001,1,0.3,"{'subsample': 1, 'num_boost_round': 15, 'max_depth': 8, 'eta': 0.001, 'colsample_bytree': 1, 'alpha': 0.3}",0.73927853746998,0.7362152624614028,0.7394255746703916,0.741386070675881,0.741190021075332,0.7394990932705975,0.0018578221227046276,36
14.65027141571045,3.4287159647612913,0.1804208755493164,0.007112766048993875,1,15,8,0.001,0.8,0,"{'subsample': 1, 'num_boost_round': 15, 'max_depth': 8, 'eta': 0.001, 'colsample_bytree': 0.8, 'alpha': 0}",0.7500857717002402,0.7462873106896045,0.7529039847081311,0.7503063275008577,0.7556241729157477,0.7510415135029163,0.003115315442306724,35
6.55934157371521,0.6253045067504913,0.16900668144226075,0.002984749881738197,0.9,5,6,0.001,1,0.3,"{'subsample': 0.9, 'num_boost_round': 5, 'max_depth': 6, 'eta': 0.001, 'colsample_bytree': 1, 'alpha': 0.3}",0.7298436504435623,0.7281037102386904,0.7327598882517277,0.7332745184531686,0.7320247022496692,0.7312012939273635,0.0019413241875083172,46
52.427988815307614,1.5554446245746814,0.26862521171569825,0.01194614007129633,0.8,5,8,0.1,0.9,0.3,"{'subsample': 0.8, 'num_boost_round': 5, 'max_depth': 8, 'eta': 0.1, 'colsample_bytree': 0.9, 'alpha': 0.3}",0.8145125716806352,0.8099299122678038,0.8139734352791256,0.8123805322746654,0.8134342988776161,0.8128461500759692,0.001619561347852935,3
31.918399572372437,2.8730844757412695,0.22675819396972657,0.013545909085961375,0.8,10,5,0.1,0.8,0.3,"{'subsample': 0.8, 'num_boost_round': 10, 'max_depth': 5, 'eta': 0.1, 'colsample_bytree': 0.8, 'alpha': 0.3}",0.7882419252070774,0.7828260549919129,0.7882419252070774,0.7871881586041268,0.7903739646130471,0.7873744057246482,0.002498988435652998,20
37.1666923046112,1.7097099934537545,0.21616153717041015,0.019369951152266644,0.8,10,5,0.05,1,0,"{'subsample': 0.8, 'num_boost_round': 10, 'max_depth': 5, 'eta': 0.05, 'colsample_bytree': 1, 'alpha': 0}",0.7734401803656326,0.7674361613488212,0.7749105523697496,0.7713081409596628,0.7760868499730432,0.772636377003382,0.0030505799775877116,25
10.284582805633544,2.991016669461117,0.1814727783203125,0.01034425704469462,0.8,10,6,0.001,0.9,0,"{'subsample': 0.8, 'num_boost_round': 10, 'max_depth': 6, 'eta': 0.001, 'colsample_bytree': 0.9, 'alpha': 0}",0.7327598882517277,0.7285203156398569,0.736068225260991,0.7343037788560506,0.7359947066607851,0.7335293829338823,0.0027858969006967736,40
31.56921582221985,3.5286625332196015,0.21678895950317384,0.01672640113646106,0.9,15,6,0.1,0.8,0.3,"{'subsample': 0.9, 'num_boost_round': 15, 'max_depth': 6, 'eta': 0.1, 'colsample_bytree': 0.8, 'alpha': 0.3}",0.7955937852276626,0.7929716218203205,0.7964760084301328,0.7961084154291036,0.7982894672352105,0.7958878596284861,0.0017177430353655996,11
4.602026510238647,0.5421945862549539,0.162965726852417,0.0008386258532556626,0.9,5,5,0.001,1,0.3,"{'subsample': 0.9, 'num_boost_round': 5, 'max_depth': 5, 'eta': 0.001, 'colsample_bytree': 1, 'alpha': 0.3}",0.7293535264421899,0.7278831544380728,0.7315100720482282,0.7309954418467872,0.7315345782482968,0.730255354604715,0.0014282216763915588,50
41.630736637115476,16.480115678041944,0.24049992561340333,0.04130128116366496,0.8,15,8,0.05,0.9,0.3,"{'subsample': 0.8, 'num_boost_round': 15, 'max_depth': 8, 'eta': 0.05, 'colsample_bytree': 0.9, 'alpha': 0.3}",0.7544723815125227,0.7907415576140764,0.7925795226192227,0.7935597706219674,0.7957653286281429,0.7854237121991863,0.015560298524912322,22
43.90292820930481,1.5370611697861423,0.219622802734375,0.019568955597259418,0.8,10,6,0.1,1,0.1,"{'subsample': 0.8, 'num_boost_round': 10, 'max_depth': 6, 'eta': 0.1, 'colsample_bytree': 1, 'alpha': 0.1}",0.7954957604273881,0.7924569916188796,0.7962799588295839,0.795887859628486,0.800053913640151,0.7960348968288977,0.0024218276240446637,9
42.37897534370423,2.2271246381606145,0.23581957817077637,0.015609928753232905,0.9,5,6,0.1,1,0.1,"{'subsample': 0.9, 'num_boost_round': 5, 'max_depth': 6, 'eta': 0.1, 'colsample_bytree': 1, 'alpha': 0.1}",0.797358231632603,0.7931921776209381,0.7974562564328775,0.7961574278292408,0.7988776160368574,0.7966083419105034,0.0019133426590700034,7
6.82582049369812,1.0713224757152728,0.17056803703308104,0.007024232655894194,1,15,6,0.001,0.9,0.3,"{'subsample': 1, 'num_boost_round': 15, 'max_depth': 6, 'eta': 0.001, 'colsample_bytree': 0.9, 'alpha': 0.3}",0.7336911238543351,0.7320247022496692,0.7368769298632554,0.7363377934617458,0.7359947066607851,0.7349850512179581,0.001836651003117975,38
27.876484155654907,2.698011037508246,0.20289258956909179,0.009422896352225183,0.8,5,5,0.1,0.8,0,"{'subsample': 0.8, 'num_boost_round': 5, 'max_depth': 5, 'eta': 0.1, 'colsample_bytree': 0.8, 'alpha': 0}",0.7895407538107141,0.7829240797921875,0.7887565554085183,0.787629270205362,0.7898838406116747,0.7877468999656914,0.0025328743451446547,18
9.128403997421264,1.6141818174303235,0.18406496047973633,0.02773698655239307,0.8,5,5,0.001,0.9,0.1,"{'subsample': 0.8, 'num_boost_round': 5, 'max_depth': 5, 'eta': 0.001, 'colsample_bytree': 0.9, 'alpha': 0.1}",0.7298191442434936,0.7286428466402,0.7336911238543351,0.7324413076508357,0.7330784688526197,0.7315345782482968,0.001957614409252743,42
47.23730521202087,3.742204054638694,0.2391120433807373,0.016772429576165815,0.8,5,8,0.05,1,0,"{'subsample': 0.8, 'num_boost_round': 5, 'max_depth': 8, 'eta': 0.05, 'colsample_bytree': 1, 'alpha': 0}",0.7943194628240945,0.7909131010145567,0.7945155124246435,0.7948585992256041,0.7953242170269078,0.7939861785031612,0.0015739468287052966,12
40.68564848899841,1.125328886581646,0.23590316772460937,0.01349730086453135,1,5,8,0.05,1,0.1,"{'subsample': 1, 'num_boost_round': 5, 'max_depth': 8, 'eta': 0.05, 'colsample_bytree': 1, 'alpha': 0.1}",0.7926775474194971,0.7898348282115375,0.7952997108268391,0.7934127334215556,0.7950546488261531,0.7932558937411165,0.0019735997895521397,14
22.986542081832887,0.43394168052946797,0.2126439094543457,0.033550058676673905,1,10,5,0.1,0.8,0.1,"{'subsample': 1, 'num_boost_round': 10, 'max_depth': 5, 'eta': 0.1, 'colsample_bytree': 0.8, 'alpha': 0.1}",0.7867715532029603,0.7819928441895799,0.7870656276037837,0.788781061608587,0.7890261236092732,0.7867274420428368,0.002531166622917235,21
24.85582842826843,0.830217590945137,0.19467811584472655,0.0015226728120672996,0.9,5,5,0.1,0.8,0.3,"{'subsample': 0.9, 'num_boost_round': 5, 'max_depth': 5, 'eta': 0.1, 'colsample_bytree': 0.8, 'alpha': 0.3}",0.7898593344116062,0.7815762387884134,0.7884624810076949,0.7877027888055678,0.7894427290104397,0.7874087144047445,0.0030118907502106255,19
8.916437530517578,1.1256924299770796,0.16840815544128418,0.0018526204579651412,0.9,5,6,0.001,0.8,0.1,"{'subsample': 0.9, 'num_boost_round': 5, 'max_depth': 6, 'eta': 0.001, 'colsample_bytree': 0.8, 'alpha': 0.1}",0.736901436063324,0.7332255060530314,0.7388619320688135,0.7390089692692251,0.73927853746998,0.7374552761848747,0.0022766035640143646,37
25.08021812438965,8.733895796706136,0.19753165245056153,0.016052609011111163,0.8,5,6,0.05,0.8,0,"{'subsample': 0.8, 'num_boost_round': 5, 'max_depth': 6, 'eta': 0.05, 'colsample_bytree': 0.8, 'alpha': 0}",0.7802038915845709,0.775327157770916,0.7824339557908151,0.7443023084840464,0.7836837719943146,0.7731902171249326,0.01472298073566821,24
33.17314524650574,1.154304288885591,0.24646191596984862,0.030796500267630127,1,5,8,0.1,0.8,0,"{'subsample': 1, 'num_boost_round': 5, 'max_depth': 8, 'eta': 0.1, 'colsample_bytree': 0.8, 'alpha': 0}",0.8131647306768612,0.8097583688673234,0.8142430034798804,0.8111552222712346,0.8139734352791256,0.8124589521148851,0.00173017243582773,4
46.29375247955322,2.781769669080207,0.30164203643798826,0.03379310717630779,1,10,8,0.05,0.9,0,"{'subsample': 1, 'num_boost_round': 10, 'max_depth': 8, 'eta': 0.05, 'colsample_bytree': 0.9, 'alpha': 0}",0.7924814978189482,0.7900308778120865,0.7947115620251923,0.7933637210214184,0.7954467480272509,0.7932068813409793,0.0018930845247187116,15
54.01548881530762,2.0261706574450096,0.2853265285491943,0.03172882630193192,1,15,8,0.05,1,0.3,"{'subsample': 1, 'num_boost_round': 15, 'max_depth': 8, 'eta': 0.05, 'colsample_bytree': 1, 'alpha': 0.3}",0.7941724256236828,0.7897858158114003,0.7943194628240945,0.7934372396216243,0.7967945890310248,0.7937019065823654,0.00226155982165996,13
37.04497957229614,1.4612521141060686,0.24085121154785155,0.019042040807964816,0.9,10,6,0.1,0.8,0.1,"{'subsample': 0.9, 'num_boost_round': 10, 'max_depth': 6, 'eta': 0.1, 'colsample_bytree': 0.8, 'alpha': 0.1}",0.7955937852276626,0.7926040288192913,0.7965250208302701,0.7968681076312307,0.798191442434936,0.7959564769886782,0.0018718887315304627,10
7.089520835876465,0.5569616121055242,0.1771392345428467,0.015515296914052243,0.9,10,5,0.001,0.9,0,"{'subsample': 0.9, 'num_boost_round': 10, 'max_depth': 5, 'eta': 0.001, 'colsample_bytree': 0.9, 'alpha': 0}",0.7298681566436308,0.7286183404401314,0.7337401362544724,0.7316571092486399,0.7329069254521394,0.7313581336078029,0.0018914849814376411,45
7.88688440322876,1.2175914631505058,0.21539721488952637,0.05173545816650718,1,15,5,0.001,0.8,0.3,"{'subsample': 1, 'num_boost_round': 15, 'max_depth': 5, 'eta': 0.001, 'colsample_bytree': 0.8, 'alpha': 0.3}",0.7304808116453463,0.7279076606381415,0.7341077292555016,0.729794638043425,0.7348429152575602,0.7314267509679949,0.0026381968683831048,44
10.277894163131714,0.7151945450930489,0.18720879554748535,0.012244051911941797,0.8,10,5,0.001,0.8,0.3,"{'subsample': 0.8, 'num_boost_round': 10, 'max_depth': 5, 'eta': 0.001, 'colsample_bytree': 0.8, 'alpha': 0.3}",0.7316080968485027,0.7295005636426016,0.7357251384600304,0.7314610596480909,0.7342792726559819,0.7325148262510416,0.002210779814031757,41
5.695272445678711,0.7997843838323204,0.18588838577270508,0.0237171453910272,0.8,5,5,0.001,1,0.1,"{'subsample': 0.8, 'num_boost_round': 5, 'max_depth': 5, 'eta': 0.001, 'colsample_bytree': 1, 'alpha': 0.1}",0.729794638043425,0.7276871048375239,0.7314855658481596,0.7311669852472675,0.7313630348478165,0.7302994657648385,0.001440130778588019,49
41.74926552772522,15.195426806412703,0.24937500953674316,0.03601273036664558,0.8,5,8,0.05,0.9,0.3,"{'subsample': 0.8, 'num_boost_round': 5, 'max_depth': 8, 'eta': 0.05, 'colsample_bytree': 0.9, 'alpha': 0.3}",0.7544723815125227,0.7907415576140764,0.7925795226192227,0.7935597706219674,0.7957653286281429,0.7854237121991863,0.015560298524912322,22
24.878841972351076,8.58236500878722,0.21265969276428223,0.021558970803379963,0.9,5,5,0.05,0.8,0,"{'subsample': 0.9, 'num_boost_round': 5, 'max_depth': 5, 'eta': 0.05, 'colsample_bytree': 0.8, 'alpha': 0}",0.7728520315639857,0.7670195559476548,0.7742243787678282,0.7373425476645591,0.7759643189727001,0.7654805665833455,0.014386232366933687,28
34.420713138580325,13.918767916461785,0.22348146438598632,0.03600047731402148,0.9,15,6,0.05,1,0,"{'subsample': 0.9, 'num_boost_round': 15, 'max_depth': 6, 'eta': 0.05, 'colsample_bytree': 1, 'alpha': 0}",0.7804979659853943,0.7318286526491202,0.7827035239915698,0.7798853109836789,0.7826054991912954,0.7715041905602117,0.019869290913945792,27
26.3511860370636,17.64439312651408,0.22217445373535155,0.04609689022095457,0.9,10,5,0.05,1,0.1,"{'subsample': 0.9, 'num_boost_round': 10, 'max_depth': 5, 'eta': 0.05, 'colsample_bytree': 1, 'alpha': 0.1}",0.7297701318433564,0.7679752977503308,0.7749350585698181,0.7718227711611038,0.7330294564524825,0.7555065431554183,0.019832995954036595,32
49.79601702690125,2.4393584242799133,0.26165122985839845,0.018184159865411314,0.8,15,8,0.1,0.9,0.1,"{'subsample': 0.8, 'num_boost_round': 15, 'max_depth': 8, 'eta': 0.1, 'colsample_bytree': 0.9, 'alpha': 0.1}",0.810812135470274,0.8109101602705484,0.8141694848796746,0.8110326912708915,0.8151987452825565,0.812424643434789,0.001874645819697634,5
28.29728980064392,10.638112259067512,0.21260719299316405,0.02027320156273148,0.9,15,5,0.05,0.9,0.3,"{'subsample': 0.9, 'num_boost_round': 15, 'max_depth': 5, 'eta': 0.05, 'colsample_bytree': 0.9, 'alpha': 0.3}",0.772508944763025,0.7678772729500564,0.7753026515708474,0.7708670293584277,0.7343282850561192,0.7641768367396952,0.015116849690324523,29
